filename,width,height,class,xmin,ymin,xmax,ymax
images197(9).jpg,225,225,civilian car,94,66,133,155
images198(10).jpg,273,185,civilian aircraft,48,42,238,143
images198(2).jpg,300,168,military tank,15,15,273,158
images198(4).jpg,225,225,military truck,12,31,216,197
images198(5).jpg,275,183,military aircraft,7,32,233,94
images198(6).jpg,275,183,military helicopter,56,35,144,103
images198(8).jpg,276,183,civilian car,12,33,267,162
images198.jpg,279,181,military truck,30,29,153,176
images199(1).jpg,278,181,military tank,45,28,194,150
images199(2).jpg,275,183,military tank,41,40,230,147
images199(4).jpg,275,183,military truck,51,88,117,154
images199(5).jpg,275,183,civilian aircraft,70,71,206,112
images199(6).jpg,275,183,military helicopter,111,8,265,135
images199(8).jpg,261,193,military helicopter,14,37,247,135
images199.jpg,275,183,military tank,52,47,180,143
images2(1).jpg,300,168,military tank,77,37,238,139
images2(10).jpg,271,186,civilian aircraft,27,27,112,141
images2(11).jpg,292,172,civilian aircraft,29,58,277,116
images2(2).jpg,276,183,military tank,96,4,273,90
images2(3).jpg,225,225,civilian aircraft,55,17,170,150
images2(4).jpg,301,167,civilian car,4,88,18,103
images2(5).jpg,299,168,military aircraft,62,35,293,103
images2(6).jpg,225,225,military helicopter,54,108,175,181
images2(8).jpg,214,236,civilian car,20,112,178,198
images2(9).jpg,165,305,civilian car,29,14,160,295
images2.jpg,259,194,civilian car,34,17,240,160
images20(1).jpg,300,168,military tank,135,34,293,144
images20(10).jpg,275,183,civilian aircraft,21,56,245,126
images20(11).jpg,215,234,civilian aircraft,2,5,78,207
images20(2).jpg,271,186,military tank,22,23,259,176
images20(3).jpg,337,149,military aircraft,29,27,299,98
images20(4).jpg,407,124,civilian car,103,59,127,74
images20(5).jpg,300,168,military aircraft,48,32,262,141
images20(6).jpg,272,185,military helicopter,137,66,230,108
images20(8).jpg,308,164,civilian car,46,13,276,138
images20(9).jpg,275,183,civilian car,48,68,256,174
images20.jpg,397,127,civilian car,44,72,101,114
images200(1).jpg,264,191,military tank,1,2,240,158
images200(10).jpg,275,183,civilian aircraft,2,65,254,159
images200(2).jpg,372,135,military tank,4,20,358,130
images200(4).jpg,279,181,military truck,17,4,273,164
images200(5).jpg,289,174,military aircraft,14,7,231,150
images200(6).jpg,259,194,military aircraft,58,53,215,107
images200(8).jpg,275,183,civilian car,22,79,119,150
images201(10).jpg,271,186,civilian aircraft,3,10,264,179
images201(4).jpg,276,183,civilian aircraft,33,28,255,160
images201(5).jpg,300,168,military aircraft,40,42,207,78
images201(6).jpg,194,259,military helicopter,44,114,154,221
images201(7).jpg,276,183,military helicopter,11,11,224,110
images201(8).jpg,276,183,civilian car,31,24,242,149
images202(1).jpg,259,194,civilian car,20,31,252,166
images202(10).jpg,259,194,military aircraft,84,42,202,137
images202(2).jpg,194,259,military tank,39,10,149,253
images202(4).jpg,259,194,military truck,56,38,246,163
images202(5).jpg,296,170,military helicopter,42,35,242,124
images202(6).jpg,271,186,military helicopter,202,72,269,121
images202(8).jpg,259,195,civilian car,65,33,230,167
images202.jpg,225,225,military truck,2,17,213,215
images203(1).jpg,259,194,military tank,5,12,246,181
images203(10).jpg,477,105,civilian aircraft,281,45,367,94
images203(2).jpg,299,168,military tank,11,18,290,161
images203(3).jpg,318,159,military aircraft,41,37,286,123
images203(4).jpg,259,194,military truck,30,13,241,154
images203(5).jpg,299,168,military aircraft,29,37,284,113
images203(6).jpg,284,177,military helicopter,88,50,221,119
images203(7).jpg,300,168,military helicopter,77,88,193,135
images203(8).jpg,343,147,civilian car,142,49,330,136
images204(1).jpg,231,218,military tank,140,93,214,208
images204(10).jpg,284,177,civilian aircraft,4,56,211,143
images204(3).jpg,300,168,military aircraft,65,8,246,152
images204(4).jpg,263,192,military truck,19,19,239,176
images204(5).jpg,324,155,military aircraft,21,13,296,104
images204(6).jpg,321,157,military helicopter,32,22,295,138
images204(8).jpg,225,225,civilian car,21,53,205,167
images204(9).jpg,226,223,civilian car,42,45,177,104
images205(1).jpg,299,168,military tank,23,40,280,131
images205(3).jpg,300,168,military aircraft,30,54,267,97
images205(4).jpg,292,173,military aircraft,36,22,249,163
images205(5).jpg,251,201,military aircraft,9,101,80,181
images205(6).jpg,310,162,military helicopter,41,19,266,109
images205(7).jpg,318,158,military helicopter,22,26,290,154
images205(8).jpg,343,147,civilian car,146,66,333,137
images206(1).jpg,294,171,military tank,39,47,257,129
images206(10).jpg,321,157,civilian aircraft,50,28,279,131
images206(2).jpg,250,202,military tank,5,58,242,155
images206(4).jpg,275,183,civilian car,29,5,260,171
images206(5).jpg,299,168,military aircraft,17,61,285,136
images206(6).jpg,275,183,military helicopter,36,27,245,132
images206(9).jpg,225,225,civilian car,71,15,153,213
images207(1).jpg,215,234,military tank,16,84,184,221
images207(10).jpg,314,161,military tank,8,26,306,115
images207(6).jpg,275,183,military helicopter,78,13,217,153
images207(7).jpg,253,199,military helicopter,34,41,188,121
images207(8).jpg,343,147,civilian car,12,53,158,113
images208(1).jpg,263,192,military tank,1,51,256,186
images208(4).jpg,267,189,military truck,93,83,246,183
images208(5).jpg,275,183,military aircraft,11,34,263,146
images208(6).jpg,268,188,military helicopter,10,36,171,98
images208(8).jpg,253,199,civilian car,154,25,207,191
images209(1).jpg,272,185,military tank,28,26,238,176
images209(10).jpg,301,167,civilian aircraft,30,34,289,140
images209(4).jpg,275,183,military truck,16,22,257,170
images209(5).jpg,299,168,military aircraft,67,31,211,105
images209(7).jpg,265,190,military helicopter,4,32,236,128
images209(9).jpg,221,228,civilian car,20,19,201,216
images21(1).jpg,280,180,military tank,9,27,270,178
images21(10).jpg,300,168,civilian aircraft,10,95,290,159
images21(11).jpg,218,232,military aircraft,99,110,208,203
images21(2).jpg,275,183,military tank,54,4,223,175
images21(3).jpg,225,225,military aircraft,17,56,150,157
images21(4).jpg,200,150,military truck,39,14,155,74
images21(5).jpg,275,183,military aircraft,106,33,266,141
images21(6).jpg,298,169,military helicopter,29,20,258,123
images21(8).jpg,225,225,civilian car,41,4,215,88
images21(9).jpg,297,170,civilian car,21,10,267,123
images21.jpg,220,229,military tank,61,135,179,207
images210(1).jpg,226,223,military tank,29,95,216,181
images210(10).jpg,269,188,military tank,6,46,238,137
images210(4).jpg,264,191,military truck,32,7,247,96
images210(5).jpg,300,168,military aircraft,56,27,235,103
images210(6).jpg,236,213,military helicopter,31,34,159,174
images210(8).jpg,300,168,civilian car,59,19,241,131
images211(1).jpg,266,190,military tank,30,24,222,141
images211(10).jpg,312,161,military aircraft,11,27,224,97
images211(4).jpg,280,180,military truck,7,60,232,126
images211(6).jpg,302,167,military helicopter,79,27,223,144
images211(7).jpg,259,194,military helicopter,25,52,243,173
images211(9).jpg,300,168,civilian car,49,34,248,127
images212(1).jpg,278,181,civilian car,13,15,266,176
images212(2).jpg,325,155,military tank,18,11,309,150
images212(3).jpg,284,177,civilian aircraft,11,44,265,145
images212(4).jpg,262,193,military truck,4,37,248,184
images212(6).jpg,301,168,military helicopter,23,72,245,160
images212(8).jpg,343,147,civilian car,105,47,268,117
images213(10).jpg,241,209,military aircraft,45,94,196,156
images213(2).jpg,245,206,military tank,7,92,237,180
images213(4).jpg,225,225,military truck,3,27,207,169
images213(5).jpg,300,168,military aircraft,24,57,157,147
images213(6).jpg,304,165,military helicopter,23,48,297,141
images214(1).jpg,331,152,military tank,15,19,317,150
images214(2).jpg,276,182,military tank,25,43,263,148
images214(3).jpg,274,184,military aircraft,21,86,231,117
images214(5).jpg,300,168,military aircraft,22,42,281,143
images214(6).jpg,300,168,military helicopter,23,18,288,151
images214(7).jpg,355,142,military helicopter,50,20,310,124
images215(1).jpg,225,225,military tank,64,78,202,202
images215(10).jpg,225,225,civilian aircraft,10,75,219,173
images215(4).jpg,268,188,military truck,20,40,188,155
images215(5).jpg,241,210,military aircraft,8,34,226,145
images215(6).jpg,275,183,military helicopter,46,50,190,121
images215(8).jpg,291,173,civilian car,23,37,283,163
images215(9).jpg,266,190,civilian car,96,16,172,168
images216(1).jpg,300,168,military tank,8,52,183,121
images216(10).jpg,275,183,civilian aircraft,32,34,221,104
images216(2).jpg,259,194,military tank,38,43,229,189
images216(3).jpg,276,183,military aircraft,19,20,242,165
images216(4).jpg,259,194,military truck,44,71,165,159
images216(6).jpg,272,185,military helicopter,41,41,240,144
images216(8).jpg,226,223,civilian car,40,34,188,106
images217(1).jpg,275,183,military tank,14,46,250,176
images217(10).jpg,300,168,civilian aircraft,1,28,284,99
images217(2).jpg,259,194,military tank,58,25,202,173
images217(4).jpg,263,192,military truck,5,13,248,159
images217(5).jpg,300,168,military aircraft,23,57,271,119
images217(6).jpg,299,168,military helicopter,120,32,187,86
images217(7).jpg,277,182,military helicopter,9,38,211,138
images217(8).jpg,362,139,civilian car,120,7,351,129
images217.jpg,268,188,military truck,21,12,253,172
images218(1).jpg,300,168,military truck,6,31,273,144
images218(10).jpg,275,183,civilian aircraft,38,62,260,152
images218(2).jpg,300,168,military tank,13,4,289,159
images218(4).jpg,200,152,military truck,13,6,188,133
images218(5).jpg,275,184,military aircraft,11,53,263,126
images218(6).jpg,275,183,military helicopter,37,38,249,148
images218(9).jpg,286,176,civilian car,13,14,262,133
images218.jpg,266,190,military aircraft,21,27,246,144
images219(1).jpg,300,168,military tank,72,66,279,148
images219(10).jpg,275,183,civilian aircraft,20,31,265,112
images219(2).jpg,303,166,military tank,9,4,287,124
images219(4).jpg,275,184,military truck,4,11,267,152
images219(5).jpg,299,168,military aircraft,18,21,284,125
images219(6).jpg,278,181,military helicopter,27,39,251,159
images219(8).jpg,348,145,civilian car,109,25,302,127
images219(9).jpg,183,275,civilian car,6,151,177,250
images22(1).jpg,259,194,military tank,96,104,254,171
images22(10).jpg,289,174,civilian aircraft,10,11,282,72
images22(11).jpg,226,223,civilian aircraft,27,62,193,159
images22(3).jpg,268,188,military aircraft,38,89,239,155
images22(4).jpg,279,181,military truck,19,55,114,166
images22(5).jpg,274,184,military aircraft,13,42,244,156
images22(6).jpg,256,197,military helicopter,29,33,225,128
images22(7).jpg,272,185,military helicopter,43,32,234,152
images22(8).jpg,275,183,civilian car,187,74,246,144
images22(9).jpg,220,229,civilian car,17,125,190,201
images22.jpg,283,178,civilian car,60,26,238,145
images220(1).jpg,225,225,military tank,148,15,218,57
images220(10).jpg,225,225,civilian aircraft,15,67,219,170
images220(2).jpg,300,168,military tank,11,11,290,145
images220(3).jpg,275,183,civilian aircraft,5,49,245,143
images220(5).jpg,296,170,military aircraft,45,31,257,124
images220(6).jpg,275,183,military aircraft,33,36,217,120
images220(7).jpg,269,187,military helicopter,17,43,245,169
images220(8).jpg,312,161,civilian car,27,53,290,149
images220(9).jpg,265,190,civilian car,21,10,254,178
images221(1).jpg,276,183,military tank,168,84,271,156
images221(10).jpg,279,181,military aircraft,16,46,245,125
images221(11).jpg,275,183,civilian aircraft,35,53,267,159
images221(2).jpg,267,189,military tank,12,15,242,166
images221(4).jpg,259,195,military truck,10,43,133,182
images221(5).jpg,259,194,military aircraft,7,5,248,163
images221(6).jpg,310,163,military helicopter,29,9,288,122
images221(8).jpg,348,145,civilian car,49,10,307,116
images221(9).jpg,275,183,civilian car,22,44,257,168
images222(1).jpg,300,168,military tank,52,23,295,151
images222(10).jpg,244,207,civilian aircraft,4,59,239,153
images222(2).jpg,275,183,military tank,19,38,268,177
images222(5).jpg,299,168,military tank,148,41,195,70
images223(1).jpg,299,168,military tank,15,64,225,157
images223(2).jpg,259,194,military tank,19,77,212,183
images223(4).jpg,300,168,military truck,32,3,279,160
images223(5).jpg,299,168,military aircraft,15,25,271,118
images223(6).jpg,300,168,military helicopter,13,6,283,127
images224(1).jpg,299,168,military tank,75,82,181,161
images224(5).jpg,297,170,military aircraft,22,7,217,125
images224(6).jpg,276,183,military helicopter,110,48,233,121
images224(7).jpg,225,225,military helicopter,20,47,217,204
images224.jpg,233,216,military tank,24,18,218,121
images225(10).jpg,299,168,civilian aircraft,12,45,279,106
images225(2).jpg,275,183,military tank,37,62,143,161
images225(4).jpg,275,183,military truck,53,27,183,176
images225(5).jpg,275,183,military aircraft,3,30,184,147
images225(6).jpg,290,174,military helicopter,45,11,223,113
images225(7).jpg,275,183,military helicopter,51,35,142,139
images225(8).jpg,275,183,civilian car,58,47,225,123
images226(1).jpg,259,194,military tank,128,70,245,116
images226(11).jpg,225,225,civilian aircraft,19,20,192,199
images226(2).jpg,259,195,military tank,21,26,219,101
images226(3).jpg,259,194,military aircraft,58,9,191,140
images226(4).jpg,292,173,military truck,28,45,282,139
images226(5).jpg,311,162,military aircraft,19,33,278,110
images226(6).jpg,260,194,military helicopter,60,41,190,126
images226(8).jpg,334,151,civilian car,18,19,323,141
images226(9).jpg,300,168,civilian car,151,128,172,150
images227(1).jpg,300,168,military tank,18,46,287,139
images227(5).jpg,274,184,military aircraft,14,44,259,145
images227(6).jpg,300,168,military helicopter,26,2,273,159
images227(9).jpg,198,255,civilian car,106,4,142,81
images227.jpg,343,147,civilian car,78,26,203,92
images228(10).jpg,261,193,civilian aircraft,26,51,238,159
images228(11).jpg,226,223,civilian aircraft,20,46,200,188
images228(5).jpg,312,162,military aircraft,13,10,227,84
images228(6).jpg,275,183,military helicopter,27,48,266,137
images228(8).jpg,307,164,civilian car,21,33,280,154
images229(1).jpg,211,238,military tank,7,15,206,213
images229(10).jpg,300,168,civilian aircraft,45,60,262,130
images229(2).jpg,265,190,military tank,14,61,240,168
images229(4).jpg,251,201,military truck,11,9,242,185
images229(5).jpg,296,170,military aircraft,16,13,291,169
images229(6).jpg,300,168,military helicopter,90,10,251,102
images229(8).jpg,318,159,civilian car,68,28,267,130
images23(1).jpg,299,168,military tank,38,46,207,103
images23(10).jpg,300,168,civilian aircraft,21,64,196,133
images23(11).jpg,275,183,civilian aircraft,66,4,238,171
images23(2).jpg,258,195,military tank,9,16,217,189
images23(3).jpg,309,163,military aircraft,28,5,122,158
images23(4).jpg,259,194,military truck,14,22,242,184
images23(5).jpg,284,177,military aircraft,128,90,169,131
images23(6).jpg,259,194,military helicopter,45,68,214,129
images23(8).jpg,199,253,civilian car,63,176,123,223
images23(9).jpg,94,207,civilian car,6,5,82,201
images230(1).jpg,275,183,military tank,17,15,152,174
images230(10).jpg,396,127,military tank,66,32,335,84
images230(4).jpg,290,174,military truck,7,59,107,160
images230(5).jpg,259,194,military aircraft,43,60,242,142
images230(6).jpg,275,183,military helicopter,19,33,254,138
images230(8).jpg,276,183,civilian car,13,56,201,161
images230(9).jpg,271,186,civilian car,19,8,257,166
images231(1).jpg,300,168,military tank,111,58,256,160
images231(2).jpg,275,183,military tank,56,49,234,144
images231(3).jpg,246,205,military aircraft,8,12,237,185
images231(5).jpg,268,188,military aircraft,23,5,252,175
images231(6).jpg,259,194,military helicopter,30,48,245,136
images231(7).jpg,318,159,military aircraft,22,49,277,116
images231(8).jpg,310,163,civilian car,10,10,301,149
images231(9).jpg,220,229,civilian car,5,98,47,187
images232(1).jpg,259,194,military tank,8,64,237,175
images232(11).jpg,230,219,civilian aircraft,4,77,229,144
images232(4).jpg,292,173,military truck,25,23,246,144
images232(5).jpg,300,168,military truck,70,26,286,90
images232(6).jpg,303,167,military helicopter,186,80,290,111
images232(7).jpg,259,194,military helicopter,3,25,258,125
images232.jpg,299,168,military truck,140,46,160,66
images233(1).jpg,284,177,military tank,96,56,234,123
images233(10).jpg,275,183,civilian aircraft,0,46,254,157
images233(11).jpg,225,225,civilian aircraft,81,6,199,114
images233(2).jpg,267,189,military tank,1,19,266,187
images233(3).jpg,279,180,military aircraft,137,72,277,141
images233(4).jpg,225,225,civilian car,14,64,218,172
images233(5).jpg,281,179,military aircraft,1,33,280,131
images233(6).jpg,259,194,military helicopter,0,16,258,165
images233(8).jpg,393,128,civilian car,203,42,350,113
images233(9).jpg,312,162,civilian car,26,29,288,143
images234(1).jpg,281,179,military tank,12,6,264,157
images234(10).jpg,275,183,civilian aircraft,1,25,269,145
images234(11).jpg,220,229,civilian aircraft,55,97,162,202
images234(2).jpg,275,184,military tank,13,62,258,139
images234(3).jpg,259,194,civilian aircraft,175,19,245,87
images234(4).jpg,259,194,military truck,20,36,213,176
images234(5).jpg,299,168,military aircraft,15,16,292,125
images234(6).jpg,275,183,military helicopter,1,2,271,181
images234(7).jpg,199,254,military aircraft,0,77,198,251
images234(9).jpg,275,183,civilian car,163,88,199,172
images234.jpg,391,129,military truck,0,37,112,128
images235(1).jpg,307,164,military tank,4,5,305,162
images235(10).jpg,300,168,civilian aircraft,4,52,298,152
images235(11).jpg,225,225,civilian aircraft,8,15,210,213
images235(2).jpg,275,183,military tank,30,2,227,67
images235(3).jpg,275,183,civilian aircraft,134,25,202,88
images235(4).jpg,369,137,military truck,4,65,64,106
images235(5).jpg,290,174,military aircraft,181,29,229,51
images235(6).jpg,275,183,military helicopter,22,42,233,155
images235(7).jpg,266,189,military helicopter,9,39,154,137
images235(8).jpg,300,168,civilian car,63,53,237,105
images235(9).jpg,247,204,civilian car,92,129,154,171
images236(1).jpg,207,243,military tank,4,63,205,179
images236(10).jpg,336,150,civilian aircraft,5,63,197,122
images236(11).jpg,217,232,civilian aircraft,34,34,170,180
images236(2).jpg,260,194,military aircraft,161,12,219,46
images236(4).jpg,225,225,military truck,52,97,189,154
images236(5).jpg,275,183,military aircraft,5,19,272,142
images236(6).jpg,260,194,military helicopter,79,104,128,134
images237(1).jpg,258,195,military tank,3,43,148,192
images237(10).jpg,324,156,civilian aircraft,6,26,313,105
images237(2).jpg,203,249,military tank,1,79,193,155
images237(3).jpg,225,225,military aircraft,20,98,207,223
images237(4).jpg,310,162,military truck,52,8,299,153
images237(5).jpg,279,181,military aircraft,0,15,278,171
images237(6).jpg,277,182,military helicopter,2,11,271,120
images237(8).jpg,332,152,civilian car,8,92,85,131
images237(9).jpg,274,184,civilian car,17,50,258,179
images237.jpg,275,183,military truck,23,0,256,176
images238(1).jpg,300,168,military tank,47,51,247,150
images238(10).jpg,251,201,military aircraft,11,60,238,141
images238(2).jpg,200,252,military tank,11,32,186,235
images238(3).jpg,251,201,military aircraft,11,4,242,195
images238(4).jpg,255,198,military truck,18,29,242,174
images238(5).jpg,259,194,military aircraft,23,68,223,133
images238(6).jpg,310,163,military aircraft,40,17,252,137
images238(7).jpg,260,194,military aircraft,146,37,203,74
images238(9).jpg,259,194,civilian car,7,41,251,151
images238.jpg,242,209,military truck,12,11,191,121
images239(1).jpg,403,125,military tank,4,2,399,120
images239(10).jpg,275,183,civilian aircraft,9,34,267,156
images239(11).jpg,225,225,civilian aircraft,77,92,156,181
images239(3).jpg,340,148,military aircraft,26,7,291,144
images239(4).jpg,300,168,military truck,98,2,290,85
images239(5).jpg,284,177,civilian aircraft,21,54,282,124
images239(6).jpg,311,162,military helicopter,83,67,186,123
images239(7).jpg,225,225,military helicopter,85,4,152,215
images239(8).jpg,367,137,civilian car,178,18,356,130
images239(9).jpg,225,225,civilian car,3,65,223,157
images239.jpg,225,169,military truck,11,49,214,125
images24(1).jpg,284,177,military tank,19,63,221,155
images24(10).jpg,275,183,civilian aircraft,45,67,225,130
images24(11).jpg,317,159,civilian aircraft,185,12,281,149
images24(3).jpg,300,168,military aircraft,41,16,249,137
images24(4).jpg,305,165,military truck,61,43,210,137
images24(5).jpg,279,181,military aircraft,37,56,249,133
images24(6).jpg,225,225,military helicopter,18,4,183,209
images24(8).jpg,284,177,civilian car,40,95,256,169
images24(9).jpg,216,233,civilian car,74,4,149,95
images24.jpg,259,194,civilian car,23,47,58,128
images240(1).jpg,225,225,military tank,72,69,195,162
images240(10).jpg,284,177,civilian aircraft,127,77,243,129
images240(11).jpg,217,232,military helicopter,20,95,188,122
images240(3).jpg,293,172,military aircraft,5,5,289,168
images240(5).jpg,259,194,military aircraft,21,46,258,122
images240(6).jpg,275,183,military helicopter,45,35,270,104
images240(8).jpg,340,148,civilian car,20,19,320,130
images240(9).jpg,309,163,civilian car,42,35,255,127
images240.jpg,303,166,military tank,79,34,228,132
images241(1).jpg,284,177,military tank,8,47,266,171
images241(10).jpg,300,168,civilian aircraft,34,26,273,73
images241(11).jpg,225,225,civilian aircraft,11,30,102,135
images241(2).jpg,275,183,military truck,23,1,256,178
images241(4).jpg,225,225,military truck,6,52,223,185
images241(5).jpg,300,168,military aircraft,22,24,281,118
images241(6).jpg,275,183,military helicopter,48,46,227,164
images241(7).jpg,300,168,military helicopter,128,70,172,98
images241(8).jpg,317,159,civilian car,19,7,138,62
images241(9).jpg,259,194,civilian car,28,57,224,137
images242(1).jpg,225,225,military tank,60,10,200,84
images242(10).jpg,275,183,civilian aircraft,3,27,272,178
images242(11).jpg,226,223,civilian aircraft,82,14,183,118
images242(2).jpg,259,194,military tank,3,2,258,191
images242(3).jpg,268,188,military aircraft,28,5,256,180
images242(4).jpg,260,194,military truck,211,27,259,140
images242(5).jpg,283,178,military aircraft,16,53,237,134
images242(6).jpg,311,162,military helicopter,62,25,287,144
images243(1).jpg,317,159,military tank,58,37,222,150
images243(10).jpg,269,187,civilian aircraft,6,76,254,119
images243(11).jpg,301,168,civilian aircraft,168,44,273,123
images243(2).jpg,225,225,military tank,13,80,211,146
images243(3).jpg,250,202,military aircraft,59,43,195,146
images243(4).jpg,259,194,military truck,141,21,258,157
images243(5).jpg,225,225,military aircraft,14,41,177,103
images243(6).jpg,275,183,military helicopter,34,41,270,125
images243(7).jpg,306,165,military helicopter,121,25,218,154
images244(1).jpg,246,205,military truck,83,33,216,143
images244(10).jpg,276,183,civilian aircraft,27,39,247,152
images244(3).jpg,257,196,military aircraft,52,21,239,181
images244(4).jpg,300,168,military truck,71,30,259,155
images244(5).jpg,279,181,military aircraft,14,24,266,119
images244(6).jpg,260,194,military helicopter,66,57,229,145
images244(8).jpg,284,177,civilian car,14,93,259,164
images244(9).jpg,369,136,civilian car,71,15,301,115
images244.jpg,295,171,military truck,39,55,219,114
images245(1).jpg,275,183,military tank,5,16,273,181
images245(10).jpg,229,220,civilian aircraft,38,70,190,218
images245(11).jpg,225,225,civilian aircraft,22,15,202,206
images245(4).jpg,225,225,military truck,30,52,203,172
images245(5).jpg,299,168,military aircraft,0,59,157,152
images245(6).jpg,259,195,military helicopter,33,39,218,181
images245(7).jpg,275,183,military helicopter,89,3,249,106
images245(9).jpg,283,178,civilian car,102,33,181,119
images245.jpg,259,194,military truck,182,75,253,131
images246(1).jpg,284,177,military tank,7,33,189,134
images246(10).jpg,290,174,civilian aircraft,26,44,246,142
images246(2).jpg,295,171,military tank,34,91,183,163
images246(3).jpg,300,168,military aircraft,90,43,251,97
images246(4).jpg,259,194,military truck,15,17,245,147
images246(5).jpg,270,187,military aircraft,53,64,214,104
images246(6).jpg,251,201,military helicopter,63,88,244,169
images246(7).jpg,275,183,military helicopter,88,35,240,113
images246(8).jpg,275,183,civilian car,20,9,265,172
images247(1).jpg,322,157,military tank,11,46,307,134
images247(10).jpg,300,168,civilian aircraft,35,52,283,131
images247(11).jpg,225,225,civilian aircraft,24,32,198,196
images247(2).jpg,300,168,military aircraft,8,39,57,82
images247(4).jpg,256,197,military truck,3,3,252,171
images247(5).jpg,307,164,military aircraft,44,61,302,160
images247(6).jpg,275,183,military helicopter,142,14,269,113
images247(7).jpg,299,168,military helicopter,16,48,222,143
images247(8).jpg,284,177,civilian car,151,56,250,146
images248(1).jpg,264,191,military tank,21,36,249,163
images248(10).jpg,402,125,civilian aircraft,11,25,357,93
images248(11).jpg,218,231,civilian aircraft,11,84,210,139
images248(2).jpg,300,168,military tank,10,8,292,158
images248(3).jpg,246,204,civilian aircraft,125,46,190,117
images248(4).jpg,258,195,military truck,85,6,146,94
images248(5).jpg,283,178,military aircraft,46,26,242,134
images248(6).jpg,322,157,military helicopter,24,1,240,149
images248(7).jpg,300,168,military helicopter,75,17,253,81
images248.jpg,246,205,military truck,6,23,242,195
images249(1).jpg,275,183,military tank,38,88,269,171
images249(10).jpg,346,146,civilian aircraft,7,36,319,125
images249(3).jpg,185,272,military aircraft,16,23,174,262
images249(4).jpg,290,174,military truck,147,71,283,158
images249(5).jpg,274,184,military aircraft,33,81,257,123
images249(6).jpg,275,183,military helicopter,15,49,261,123
images249(7).jpg,292,173,military aircraft,11,38,142,130
images249(8).jpg,218,231,civilian car,4,119,133,166
images249.jpg,300,168,military tank,3,65,204,166
images25(1).jpg,284,177,military tank,46,34,192,142
images25(10).jpg,368,137,civilian aircraft,21,24,123,107
images25(11).jpg,275,183,civilian aircraft,20,49,240,134
images25(2).jpg,299,168,military tank,94,23,215,76
images25(3).jpg,218,231,military aircraft,20,17,91,79
images25(4).jpg,225,225,military truck,8,67,199,161
images25(5).jpg,290,174,civilian aircraft,34,23,261,148
images25(6).jpg,259,194,military helicopter,15,24,218,167
images25(7).jpg,275,183,military helicopter,151,48,178,65
images25(8).jpg,275,183,civilian car,15,17,207,145
images25.jpg,225,224,military truck,15,19,203,189
images250(1).jpg,266,190,military truck,2,59,261,163
images250(11).jpg,259,194,civilian aircraft,15,65,249,132
images250(2).jpg,290,174,military tank,3,12,278,171
images250(3).jpg,249,202,civilian aircraft,183,8,242,71
images250(4).jpg,263,192,military truck,15,44,245,160
images250(5).jpg,269,187,military aircraft,7,41,246,102
images250(6).jpg,274,184,military helicopter,14,58,221,149
images250(7).jpg,225,225,military helicopter,31,90,105,137
images250(8).jpg,259,194,civilian car,5,44,253,175
images250(9).jpg,272,185,civilian car,9,34,266,147
images251(1).jpg,299,169,military tank,4,2,296,162
images251(10).jpg,318,159,civilian aircraft,30,97,154,122
images251(3).jpg,284,178,military aircraft,8,50,273,120
images251(4).jpg,281,179,military truck,1,11,83,171
images251(5).jpg,299,168,military aircraft,1,24,294,150
images251(6).jpg,259,194,military aircraft,26,51,198,118
images252(1).jpg,271,186,military tank,8,47,261,147
images252(10).jpg,268,188,civilian aircraft,0,1,266,186
images252(11).jpg,252,200,civilian aircraft,7,7,239,45
images252(2).jpg,275,183,military tank,15,54,270,168
images252(3).jpg,217,232,military aircraft,61,7,156,203
images252(4).jpg,265,190,military truck,14,38,186,156
images252(5).jpg,265,190,military aircraft,50,13,211,178
images252(6).jpg,259,194,military helicopter,11,15,244,132
images252(8).jpg,300,168,military truck,20,14,240,126
images252(9).jpg,302,167,civilian car,13,24,289,144
images253(1).jpg,276,183,military tank,79,38,266,162
images253(10).jpg,294,171,civilian aircraft,72,80,273,122
images253(2).jpg,225,225,military tank,20,52,194,132
images253(3).jpg,275,183,military aircraft,19,22,250,156
images253(4).jpg,287,176,military truck,22,67,108,156
images253(5).jpg,254,199,military aircraft,22,34,227,119
images253(6).jpg,318,159,military helicopter,172,24,232,66
images253(7).jpg,244,206,military helicopter,3,80,184,187
images253(8).jpg,259,194,civilian car,19,60,224,142
images253.jpg,252,200,military truck,16,28,237,178
images254(1).jpg,300,168,military tank,50,39,270,166
images254(10).jpg,259,194,civilian aircraft,2,74,255,133
images254(2).jpg,269,187,military tank,9,43,259,174
images254(3).jpg,267,189,military aircraft,16,25,182,141
images254(4).jpg,259,194,military truck,128,2,240,182
images254(5).jpg,300,168,military aircraft,25,29,289,135
images254(6).jpg,311,162,military helicopter,14,36,163,108
images254(7).jpg,259,194,military helicopter,68,30,207,69
images254(9).jpg,308,163,civilian car,17,26,288,141
images255(1).jpg,275,183,military tank,9,33,269,177
images255(10).jpg,285,177,civilian aircraft,86,33,151,108
images255(11).jpg,180,195,civilian aircraft,11,22,172,163
images255(4).jpg,275,183,military truck,32,46,189,165
images255(6).jpg,275,183,military helicopter,17,25,235,136
images255(7).jpg,298,169,military helicopter,26,37,276,157
images255(8).jpg,238,212,civilian car,16,28,144,118
images255(9).jpg,225,224,civilian car,15,75,212,150
images255.jpg,194,259,civilian car,11,144,112,233
images256(1).jpg,271,186,military tank,21,35,234,148
